image_id,split,label,stress_ratio,valid_area,stressed_area,has_planter_skip
LMNRQUGTX_4734-6194-5246-6706,val,0,0.075901,262144,19897,False
QP7AQX3RX_817-1771-1329-2283,val,1,0.281744,253592,71448,False
MQ894WR89_1969-7448-2481-7960,val,2,0.470116,262144,123238,False
WR824JZ4X_1843-7897-2355-8409,val,1,0.336761,262144,88280,False
MQ894WR89_5269-8221-5781-8733,val,2,0.802357,262144,210333,False
J3GVGXF1W_2075-1576-2587-2088,val,2,0.855198,262144,224185,False
WR824JZ4X_10869-7645-11381-8157,val,1,0.252699,229134,57902,False
QP7AQX3RX_8193-1609-8705-2121,val,1,0.149406,262144,39166,False
C1U9DMZEN_8057-2765-8569-3277,val,0,0.058593,209136,12254,False
9ZZYB3YY6_6776-7631-7288-8143,val,0,0.060966,210020,12804,False
D8VKNIZUQ_3643-1123-4155-1635,val,0,0.0,-1,0,False
VCJUGJWMT_8456-10354-8968-10866,val,2,-1.0,-1,-1,True
VCJUGJWMT_4451-11386-4963-11898,val,2,-1.0,-1,-1,True
C1U9DMZEN_1315-1416-1827-1928,val,0,0.048401,262144,12688,False
U94IGUUJZ_4221-1328-4733-1840,val,1,0.3507,262144,91934,False
BNHMQYXJB_3154-6928-3666-7440,val,1,0.116032,262144,30417,False
EDC73KLBW_2005-1171-2517-1683,val,1,0.13158,262144,34493,False
GJQ4F4C6F_2266-6112-2778-6624,val,1,0.198414,262144,52013,False
IBNHHHPB6_3952-2908-4464-3420,val,0,0.0,-1,0,False
QEQNXLHLY_6542-4220-7054-4732,val,1,0.28754,262144,75377,False
MFCNNAD6P_2005-882-2517-1394,val,0,0.053982,262144,14151,False
DZ2LH4HCL_2749-3104-3261-3616,val,0,0.085796,262144,22491,False
MQ894WR89_433-5400-945-5912,val,2,0.495891,154187,76460,False
MFCNNAD6P_5851-972-6363-1484,val,0,0.020355,262144,5336,False
WR824JZ4X_12177-5442-12689-5954,val,1,0.404224,125616,50777,False
BNHMQYXJB_9786-8338-10298-8850,val,1,0.266769,262144,69932,False
J3GVGXF1W_2791-8817-3303-9329,val,1,0.27248,262144,71429,False
1QNTEQFYH_722-484-1234-996,val,0,0.056697,145316,8239,False
44VNDUHIT_6855-14532-7367-15044,val,0,0.079357,262144,20803,False
1QNTEQFYH_5519-7295-6031-7807,val,0,0.041569,262144,10897,False
EG6FHUTK1_1987-3231-2499-3743,val,0,0.012489,262144,3274,False
M8HG6R4KM_3072-4770-3584-5282,val,2,-1.0,-1,-1,True
62TLN4M9R_2628-6011-3140-6523,val,1,0.103363,262144,27096,False
8PNFJERGL_5904-1641-6416-2153,val,2,-1.0,-1,-1,True
R9UKUXZBF_3624-780-4136-1292,val,0,0.032246,262144,8453,False
VCJUGJWMT_4241-9049-4753-9561,val,2,-1.0,-1,-1,True
J3GVGXF1W_5614-3142-6126-3654,val,1,0.165756,262144,43452,False
WR824JZ4X_10791-5566-11303-6078,val,2,0.441318,257905,113818,False
XUYE44KII_1267-6506-1779-7018,val,0,0.057209,262144,14997,False
44VNDUHIT_1977-21774-2489-22286,val,1,0.202547,166613,33747,False
VCJUGJWMT_7025-12478-7537-12990,val,2,-1.0,-1,-1,True
NAR19ICN1_5198-6326-5710-6838,val,1,0.101412,226837,23004,False
J3GVGXF1W_4839-7793-5351-8305,val,1,0.198093,262144,51929,False
1NBUZR1VR_2475-8396-2987-8908,val,2,-1.0,-1,-1,True
G2HM1BK7J_1629-1720-2141-2232,val,0,0.061974,262144,16246,False
DJU48KGYH_3985-12465-4497-12977,val,2,-1.0,-1,-1,True
XI7FPTRL3_5095-4424-5607-4936,val,0,0.034149,208115,7107,False
XR71WE9LX_1652-8389-2164-8901,val,2,-1.0,-1,-1,True
6WJH1NNXV_1410-4061-1922-4573,val,2,-1.0,-1,-1,True
Y3RIVMIX4_2540-712-3052-1224,val,0,0.062659,240844,15091,False
MQ894WR89_3505-8472-4017-8984,val,1,0.243587,262144,63855,False
MQ894WR89_6868-11377-7380-11889,val,1,0.226803,261055,59208,False
TKCIP9JIM_2251-4196-2763-4708,val,1,0.141811,262144,37175,False
VHQK7DFY7_8130-6067-8642-6579,val,2,-1.0,-1,-1,True
GJQ4F4C6F_3525-1931-4037-2443,val,1,0.311619,262144,81689,False
QNPTMGYPC_632-2074-1144-2586,val,1,0.193927,153553,29778,False
BNHMQYXJB_1487-7364-1999-7876,val,1,0.258389,262144,67735,False
6JRU99W1I_6515-2738-7027-3250,val,1,0.218613,262144,57308,False
18LX92KA3_7503-11280-8015-11792,val,1,0.111061,262144,29114,False
G2APW2Z2Z_1235-3692-1747-4204,val,0,0.0,-1,0,False
J3GVGXF1W_3928-11030-4440-11542,val,1,0.319221,262144,83682,False
JDWBV9UYE_1251-3816-1763-4328,val,0,0.024067,262144,6309,False
LPEQWANP3_1132-5468-1644-5980,val,1,0.190071,262144,49826,False
AX6BB2HH2_2619-7232-3131-7744,val,2,-1.0,-1,-1,True
LYQKLK63R_3759-4473-4271-4985,val,1,0.174141,262144,45650,False
DJU48KGYH_1847-474-2359-986,val,2,-1.0,-1,-1,True
ZXM7D9HPA_2144-630-2656-1142,val,2,0.936123,219624,205595,False
JZJPM2HBW_3965-5430-4477-5942,val,0,0.022526,257351,5797,False
44VNDUHIT_953-21262-1465-21774,val,1,0.333142,76634,25530,False
WR824JZ4X_1041-6030-1553-6542,val,1,0.241081,262144,63198,False
P8WQZAA4H_565-4980-1077-5492,val,1,0.34097,201868,68831,False
EDC73KLBW_2005-659-2517-1171,val,1,0.106373,231676,24644,False
FT3R2PBKM_14902-7238-15414-7750,val,2,-1.0,-1,-1,True
LMNRQUGTX_6824-4717-7336-5229,val,0,0.01673,238677,3993,False
MQ894WR89_2993-1816-3505-2328,val,1,0.158394,262144,41522,False
EFFXUYAW9_812-4161-1324-4673,val,1,0.21991,191005,42004,False
WR824JZ4X_2120-1235-2632-1747,val,2,0.668858,262144,175337,False
BNHMQYXJB_3666-6928-4178-7440,val,1,0.200596,262144,52585,False
VCJUGJWMT_1280-2412-1792-2924,val,2,-1.0,-1,-1,True
GJQ4F4C6F_1719-5731-2231-6243,val,1,0.106453,262144,27906,False
MFCNNAD6P_5339-972-5851-1484,val,0,0.04071,262144,10672,False
U97H7888Y_2817-2427-3329-2939,val,1,0.359047,262144,94122,False
QP7AQX3RX_8191-3400-8703-3912,val,0,0.022636,262144,5934,False
QNPTMGYPC_1181-1744-1693-2256,val,0,0.021748,262144,5701,False
WEECH7XY1_4660-2153-5172-2665,val,2,0.567558,262144,148782,False
RJRH1W2AM_6519-1122-7031-1634,val,1,0.345215,262144,90496,False
VCJUGJWMT_4566-1861-5078-2373,val,2,-1.0,-1,-1,True
MUPQIEZP4_784-326-1296-838,val,1,0.137419,170173,23385,False
4BLUUJBE1_1164-4878-1676-5390,val,1,0.142952,262144,37474,False
V7B4UCJVJ_617-6314-1129-6826,val,2,-1.0,-1,-1,True
AX6BB2HH2_1086-605-1598-1117,val,2,-1.0,-1,-1,True
EBD49B8YT_10813-568-11325-1080,val,2,-1.0,-1,-1,True
PQ269DIWL_7096-3536-7608-4048,val,1,0.095214,152887,14557,False
TRVJLEWCB_12168-5429-12680-5941,val,1,0.370479,236267,87532,False
2XIW7GVPV_623-2624-1135-3136,val,1,0.207439,159184,33021,False
EFFXUYAW9_5452-3650-5964-4162,val,2,0.462963,262144,121363,False
QNPTMGYPC_829-1681-1341-2193,val,1,0.31601,259682,82062,False
RTYXCQGK2_7969-4860-8481-5372,val,2,0.799924,126567,101244,False
GJQ4F4C6F_1705-4366-2217-4878,val,1,0.163479,262144,42855,False
VCJUGJWMT_4338-5243-4850-5755,val,2,-1.0,-1,-1,True
J3GVGXF1W_1024-11269-1536-11781,val,0,0.07641,256994,19637,False
RBI3V1M88_1510-248-2022-760,val,1,0.130113,146949,19120,False
G2APW2Z2Z_1235-2156-1747-2668,val,0,0.0,-1,0,False
7HCC82Y4E_3338-712-3850-1224,val,2,-1.0,-1,-1,True
FL3T94Z3Y_12464-4506-12976-5018,val,2,-1.0,-1,-1,True
GJQ4F4C6F_5773-7273-6285-7785,val,2,0.765804,262144,200751,False
VCJUGJWMT_1193-7869-1705-8381,val,2,-1.0,-1,-1,True
1QNTEQFYH_1131-2957-1643-3469,val,0,0.086437,262144,22659,False
QVEJC9GFZ_3800-5001-4312-5513,val,2,0.407772,262144,106895,False
FT3R2PBKM_10709-4656-11221-5168,val,2,-1.0,-1,-1,True
YXND46ZHE_6914-6278-7426-6790,val,1,0.358532,133960,48029,False
H7YNYMCTM_8380-6366-8892-6878,val,2,-1.0,-1,-1,True
BRYALNB1C_1894-1674-2406-2186,val,0,0.066242,262144,17365,False
VCJUGJWMT_6338-8876-6850-9388,val,2,-1.0,-1,-1,True
VCJUGJWMT_5359-8787-5871-9299,val,2,-1.0,-1,-1,True
QEQNXLHLY_8429-4184-8941-4696,val,1,0.302413,246077,74417,False
QVEJC9GFZ_2495-15912-3007-16424,val,1,0.227497,161158,36663,False
WQXHFQRLK_1473-8254-1985-8766,val,2,-1.0,-1,-1,True
J3GVGXF1W_3099-1576-3611-2088,val,1,0.31105,262144,81540,False
GJQ4F4C6F_6960-2998-7472-3510,val,2,0.633366,262144,166033,False
MBHM4WCTG_712-2027-1224-2539,val,0,0.023808,153182,3647,False
QEQNXLHLY_1637-3074-2149-3586,val,1,0.282715,262144,74112,False
NE1IQMGPD_2376-1604-2888-2116,val,1,0.278061,262144,72892,False
GJQ4F4C6F_7235-8217-7747-8729,val,1,0.154755,262144,40568,False
MQ894WR89_433-4376-945-4888,val,1,0.38619,181737,70185,False
LYQKLK63R_8007-7094-8519-7606,val,2,0.628193,214813,134944,False
QEQNXLHLY_2594-1321-3106-1833,val,0,0.045925,262144,12039,False
U94IGUUJZ_3406-1933-3918-2445,val,1,0.214375,262144,56197,False
VCJUGJWMT_8628-13646-9140-14158,val,2,-1.0,-1,-1,True
WR824JZ4X_600-2508-1112-3020,val,2,0.488266,230829,112706,False
4NGG6JERZ_2622-10879-3134-11391,val,2,0.540516,262144,141693,False
GJQ4F4C6F_7065-4320-7577-4832,val,1,0.294849,262144,77293,False
18LX92KA3_5967-12816-6479-13328,val,1,0.21907,262144,57428,False
VCJUGJWMT_7874-10944-8386-11456,val,2,-1.0,-1,-1,True
44VNDUHIT_7367-15556-7879-16068,val,1,0.283146,262144,74225,False
IYH6Y12PR_2487-5537-2999-6049,val,0,0.0,-1,0,False
QP7AQX3RX_1056-2044-1568-2556,val,1,0.159687,262144,41861,False
GJQ4F4C6F_1242-10208-1754-10720,val,1,0.213036,262144,55846,False
CFXPLEJLK_7195-4781-7707-5293,val,1,0.288236,209408,60359,False
6JRU99W1I_7609-2685-8121-3197,val,0,0.036095,262144,9462,False
GJQ4F4C6F_526-1660-1038-2172,val,2,0.67144,262144,176014,False
868JY3B9D_1705-4345-2217-4857,val,2,0.470665,262144,123382,False
VCJUGJWMT_1193-15037-1705-15549,val,2,-1.0,-1,-1,True
6JRU99W1I_4252-1913-4764-2425,val,1,0.129654,262144,33988,False
EBKQ6THZJ_3023-1173-3535-1685,val,0,0.01511,262144,3961,False
CFXPLEJLK_7021-4337-7533-4849,val,0,0.057354,262144,15035,False
DJU48KGYH_6044-9117-6556-9629,val,2,-1.0,-1,-1,True
XR71WE9LX_2437-6084-2949-6596,val,2,-1.0,-1,-1,True
EBD49B8YT_10445-4489-10957-5001,val,2,-1.0,-1,-1,True
WR824JZ4X_5913-8313-6425-8825,val,1,0.254742,262144,66779,False
WYMMDI3M8_7439-997-7951-1509,val,2,-1.0,-1,-1,True
QEQNXLHLY_1516-4552-2028-5064,val,1,0.186708,142431,26593,False
18LX92KA3_5136-20538-5648-21050,val,2,0.935041,98924,92498,False
Y3RIVMIX4_1004-2760-1516-3272,val,1,0.121799,262144,31929,False
LMNRQUGTX_4749-5920-5261-6432,val,0,0.027752,262144,7275,False
NA76MHHMV_3018-590-3530-1102,val,0,0.070209,163056,11448,False
8PIVE9UTT_4280-2753-4792-3265,val,2,0.563726,252612,142404,False
R3UJK4DDQ_4374-12141-4886-12653,val,2,-1.0,-1,-1,True
VCJUGJWMT_8233-9370-8745-9882,val,2,-1.0,-1,-1,True
GJQ4F4C6F_2266-5600-2778-6112,val,1,0.147823,262144,38751,False
DZ2LH4HCL_4283-3361-4795-3873,val,0,0.049103,262144,12872,False
44VNDUHIT_3001-21262-3513-21774,val,1,0.33014,262016,86502,False
EDC73KLBW_4245-2695-4757-3207,val,0,0.057558,237083,13646,False
G2HM1BK7J_4363-933-4875-1445,val,1,0.38356,262144,100548,False
DJU48KGYH_5387-9580-5899-10092,val,2,0.630028,262144,165158,False
U97H7888Y_3841-2939-4353-3451,val,0,0.01894,262144,4965,False
WR824JZ4X_8244-6919-8756-7431,val,2,0.517903,219271,113561,False
C1U9DMZEN_4540-8406-5052-8918,val,1,0.22412,182148,40823,False
WEECH7XY1_1169-4469-1681-4981,val,1,0.10762,262144,28212,False
VCJUGJWMT_7025-11454-7537-11966,val,2,-1.0,-1,-1,True
CFXPLEJLK_6217-8668-6729-9180,val,1,0.385288,236332,91056,False
WEECH7XY1_1678-4549-2190-5061,val,0,0.053165,262144,13937,False
FT3R2PBKM_10522-4405-11034-4917,val,2,-1.0,-1,-1,True
VCJUGJWMT_6804-10044-7316-10556,val,2,-1.0,-1,-1,True
QP7AQX3RX_8550-536-9062-1048,val,2,0.4517,123675,55864,False
TUXXHDZJE_10136-1733-10648-2245,val,1,0.105068,262144,27543,False
2XIW7GVPV_3008-3154-3520-3666,val,1,0.171007,261867,44781,False
18LX92KA3_9759-11789-10271-12301,val,0,0.077843,262144,20406,False
IYH6Y12PR_4249-4206-4761-4718,val,0,0.0,-1,0,False
QNPTMGYPC_999-825-1511-1337,val,1,0.117874,211047,24877,False
RJRH1W2AM_6860-675-7372-1187,val,1,0.115437,233401,26943,False
VCJUGJWMT_4074-14961-4586-15473,val,2,-1.0,-1,-1,True
18LX92KA3_8527-14864-9039-15376,val,2,0.790283,262144,207168,False
EDC73KLBW_4057-4437-4569-4949,val,0,0.072241,141831,10246,False
XR71WE9LX_1703-4013-2215-4525,val,2,-1.0,-1,-1,True
WR824JZ4X_2198-2876-2710-3388,val,2,0.496906,204775,101754,False
HJPKV8IG6_4096-3073-4608-3585,val,2,0.594153,262143,155753,False
868JY3B9D_3539-15687-4051-16199,val,2,0.506321,262144,132729,False
IYH6Y12PR_3225-5230-3737-5742,val,0,0.0,-1,0,False
U97H7888Y_5377-4475-5889-4987,val,1,0.280258,262144,73468,False
W9C6HA8GX_5516-6505-6028-7017,val,2,-1.0,-1,-1,True
VCJUGJWMT_4338-3195-4850-3707,val,2,-1.0,-1,-1,True
7TCWAMRMA_804-4645-1316-5157,val,2,-1.0,-1,-1,True
GJQ4F4C6F_1754-9184-2266-9696,val,1,0.180622,262144,47349,False
VE18EJ6UL_4106-7221-4618-7733,val,0,0.0,-1,0,False
Y3RIVMIX4_7298-3435-7810-3947,val,0,0.052764,169795,8959,False
Y2PZ1YYLU_1844-8307-2356-8819,val,2,-1.0,-1,-1,True
MQ894WR89_1969-1816-2481-2328,val,2,0.810192,39540,32035,False
NAR19ICN1_4565-4915-5077-5427,val,0,0.023985,259324,6220,False
RJU7VJW67_2728-1986-3240-2498,val,0,0.036007,262144,9439,False
2XIW7GVPV_2414-7213-2926-7725,val,0,0.040966,262144,10739,False
Y3RIVMIX4_3564-712-4076-1224,val,0,0.063592,239622,15238,False
G2HM1BK7J_2962-2524-3474-3036,val,1,0.348721,262144,91415,False
Y3RIVMIX4_677-1216-1189-1728,val,2,0.444435,202592,90039,False
QVEJC9GFZ_2139-2026-2651-2538,val,2,0.418549,262144,109720,False
CFXPLEJLK_2454-8864-2966-9376,val,1,0.195431,218507,42703,False
EBD49B8YT_918-4439-1430-4951,val,2,-1.0,-1,-1,True
G2HM1BK7J_3427-1266-3939-1778,val,1,0.180611,262144,47346,False
4D2TNT4VP_2911-965-3423-1477,val,0,0.0,-1,0,False
BNHMQYXJB_1999-7364-2511-7876,val,1,0.249393,262144,65377,False
MQ894WR89_1969-3864-2481-4376,val,2,0.809498,262144,212205,False
VCJUGJWMT_6106-10559-6618-11071,val,2,-1.0,-1,-1,True
J3GVGXF1W_2279-8305-2791-8817,val,1,0.135654,262144,35561,False
RTYXCQGK2_5014-2031-5526-2543,val,1,0.304279,262144,79765,False
KG1N3ME89_2169-1939-2681-2451,val,1,0.174898,162014,28336,False
R97EHRWWX_2784-8050-3296-8562,val,2,-1.0,-1,-1,True
R9UKUXZBF_2139-4175-2651-4687,val,1,0.331982,262144,87027,False
DJU48KGYH_2815-6690-3327-7202,val,1,0.143223,262144,37545,False
G2APW2Z2Z_2259-4204-2771-4716,val,0,0.0,-1,0,False
GJQ4F4C6F_6041-5344-6553-5856,val,2,0.746479,262144,195685,False
2XIW7GVPV_4385-2314-4897-2826,val,1,0.206104,216536,44629,False
NA76MHHMV_1809-710-2321-1222,val,1,0.2208,247658,54683,False
J3GVGXF1W_1467-8887-1979-9399,val,2,0.476116,262144,124811,False
QEQNXLHLY_4182-3077-4694-3589,val,1,0.188641,262144,49451,False
6JRU99W1I_7288-2467-7800-2979,val,0,0.011173,262144,2929,False
CFXPLEJLK_8331-3312-8843-3824,val,0,0.061794,262144,16199,False
4VIHRPT3I_1612-807-2124-1319,val,1,0.111713,262144,29285,False
QP7AQX3RX_3651-2345-4163-2857,val,2,0.673576,262144,176574,False
18LX92KA3_8708-7373-9220-7885,val,0,0.087761,262144,23006,False
QP7AQX3RX_4616-1628-5128-2140,val,1,0.100525,262144,26352,False
R9UKUXZBF_1669-3917-2181-4429,val,1,0.11866,262144,31106,False
GJQ4F4C6F_5167-3342-5679-3854,val,1,0.272713,262144,71490,False
IYH6Y12PR_2713-5230-3225-5742,val,0,0.0,-1,0,False
VCJUGJWMT_4345-15730-4857-16242,val,2,-1.0,-1,-1,True
GJQ4F4C6F_7472-3510-7984-4022,val,2,0.600418,262144,157396,False
4VIHRPT3I_689-5354-1201-5866,val,1,0.316938,217421,68909,False
QP7AQX3RX_4222-395-4734-907,val,1,0.231918,132935,30830,False
EKCAFI67H_891-880-1403-1392,val,1,0.266094,262144,69755,False
J3GVGXF1W_1886-8518-2398-9030,val,2,0.690933,262144,181124,False
1QNTEQFYH_2817-3939-3329-4451,val,0,0.04915,236315,11615,False
YXND46ZHE_981-7184-1493-7696,val,2,0.437447,262144,114674,False
VCJUGJWMT_6364-15043-6876-15555,val,2,-1.0,-1,-1,True
EDC73KLBW_2191-1015-2703-1527,val,1,0.11153,262144,29237,False
VCJUGJWMT_7025-14526-7537-15038,val,2,-1.0,-1,-1,True
R97EHRWWX_1950-6093-2462-6605,val,2,-1.0,-1,-1,True
QP7AQX3RX_4683-1932-5195-2444,val,1,0.264965,262144,69459,False
H7YNYMCTM_6484-1091-6996-1603,val,2,-1.0,-1,-1,True
VCJUGJWMT_5425-15542-5937-16054,val,2,-1.0,-1,-1,True
ZXM7D9HPA_608-630-1120-1142,val,2,0.939037,165675,155575,False
BNHMQYXJB_9755-6072-10267-6584,val,1,0.372913,262144,97757,False
VCJUGJWMT_5425-16054-5937-16566,val,2,-1.0,-1,-1,True
J3GVGXF1W_3815-8305-4327-8817,val,1,0.145966,262144,38264,False
RTYXCQGK2_7127-5801-7639-6313,val,1,0.190067,262144,49825,False
C1U9DMZEN_7545-1741-8057-2253,val,1,0.141369,262144,37059,False
4VIHRPT3I_2756-1964-3268-2476,val,1,0.129276,262144,33889,False
J3GVGXF1W_3564-814-4076-1326,val,0,0.06171,262144,16177,False
XR71WE9LX_2437-3524-2949-4036,val,2,-1.0,-1,-1,True
WR824JZ4X_2618-7512-3130-8024,val,2,0.673512,262144,176557,False
8PNFJERGL_2459-2555-2971-3067,val,2,-1.0,-1,-1,True
Q4P6B2UJZ_10199-725-10711-1237,val,2,-1.0,-1,-1,True
4NGG6JERZ_3646-10879-4158-11391,val,1,0.283726,262144,74377,False
XR71WE9LX_1703-1965-2215-2477,val,2,-1.0,-1,-1,True
UQVMWHCHX_6976-7401-7488-7913,val,1,0.121182,210782,25543,False
KRTJ6MC17_967-792-1479-1304,val,0,0.08228,247702,20381,False
WR824JZ4X_6294-7493-6806-8005,val,1,0.296562,262144,77742,False
44VNDUHIT_2489-21774-3001-22286,val,2,0.531524,98146,52167,False
44VNDUHIT_7879-15044-8391-15556,val,1,0.278522,262144,73013,False
18LX92KA3_7172-7885-7684-8397,val,2,0.822283,23076,18975,False
XAPEIU6K9_4843-4839-5355-5351,val,0,0.0,-1,0,False
QP7AQX3RX_5225-1243-5737-1755,val,0,0.010433,262144,2735,False
DIKCM2HEL_4833-3257-5345-3769,val,2,-1.0,-1,-1,True
EFFXUYAW9_552-4845-1064-5357,val,1,0.243333,177144,43105,False
GX72IVKJK_877-6349-1389-6861,val,1,0.212879,262144,55805,False
FT3R2PBKM_17942-704-18454-1216,val,2,-1.0,-1,-1,True
Y3RIVMIX4_6786-3435-7298-3947,val,0,0.063485,169204,10742,False
LMNRQUGTX_4074-2375-4586-2887,val,1,0.162991,262144,42727,False
AX6BB2HH2_4217-4915-4729-5427,val,0,0.078777,262144,20651,False
4NGG6JERZ_4670-11391-5182-11903,val,1,0.273331,262144,71652,False
VCJUGJWMT_1280-5484-1792-5996,val,2,-1.0,-1,-1,True
GE98HMMPY_3799-1935-4311-2447,val,1,0.14404,235754,33958,False
GJQ4F4C6F_2535-2972-3047-3484,val,1,0.159458,262144,41801,False
WR824JZ4X_3834-8339-4346-8851,val,2,0.485909,262144,127378,False
QP7AQX3RX_5990-536-6502-1048,val,1,0.164289,185186,30424,False
CGGRAW6WI_4091-813-4603-1325,val,2,-1.0,-1,-1,True
MQ894WR89_5781-11293-6293-11805,val,0,0.037537,262144,9840,False
R9UKUXZBF_1886-3284-2398-3796,val,1,0.340431,262144,89242,False
GJQ4F4C6F_602-6091-1114-6603,val,1,0.179303,254212,45581,False
7TA9T3HGG_3022-628-3534-1140,val,1,0.246394,206896,50978,False
7QPDJC6HY_7356-8530-7868-9042,val,2,0.524956,262144,137614,False
VCJUGJWMT_4338-6267-4850-6779,val,2,-1.0,-1,-1,True
QEQNXLHLY_6369-2199-6881-2711,val,0,0.079666,262144,20884,False
71T6XLF4T_2812-1517-3324-2029,val,0,0.044312,262144,11616,False
1494VZHI1_3199-4898-3711-5410,val,2,-1.0,-1,-1,True
QVEJC9GFZ_1510-1721-2022-2233,val,2,0.40794,262144,106939,False
QP7AQX3RX_764-2401-1276-2913,val,2,0.439932,237746,104592,False
XI7FPTRL3_5607-4424-6119-4936,val,0,0.03761,201943,7595,False
VE18EJ6UL_4188-7797-4700-8309,val,0,0.0,-1,0,False
MQ894WR89_4017-11032-4529-11544,val,1,0.266895,262144,69965,False
1QNTEQFYH_5406-8523-5918-9035,val,0,0.081014,159651,12934,False
NAR19ICN1_1599-5397-2111-5909,val,1,0.245011,231365,56687,False
QP7AQX3RX_2331-3818-2843-4330,val,1,0.204831,252257,51670,False
GJQ4F4C6F_1705-3854-2217-4366,val,1,0.143604,262144,37645,False
GE98HMMPY_2952-5411-3464-5923,val,0,0.022217,262144,5824,False
EBD49B8YT_931-3272-1443-3784,val,2,-1.0,-1,-1,True
EDC73KLBW_1493-659-2005-1171,val,2,0.422366,239359,101097,False
HQCTHVYB4_4400-14295-4912-14807,val,1,0.387647,182656,70806,False
B74PKGLCQ_6823-4325-7335-4837,val,2,-1.0,-1,-1,True
18LX92KA3_9732-3277-10244-3789,val,2,0.929379,262144,243631,False
WR824JZ4X_596-5239-1108-5751,val,2,0.417775,207583,86723,False
QEQNXLHLY_2360-2544-2872-3056,val,1,0.289276,262144,75832,False
G2HM1BK7J_3836-2108-4348-2620,val,2,0.459946,262144,120572,False
XR71WE9LX_2437-4036-2949-4548,val,2,-1.0,-1,-1,True
7TA9T3HGG_4359-1503-4871-2015,val,0,0.091191,215461,19648,False
7TA9T3HGG_2564-3487-3076-3999,val,0,0.081581,262144,21386,False
WR824JZ4X_1837-2647-2349-3159,val,2,0.53798,253764,136520,False
QP7AQX3RX_2142-2162-2654-2674,val,1,0.369923,262144,96973,False
QVEJC9GFZ_4185-14480-4697-14992,val,1,0.230581,200485,46228,False
4DL3KRMVW_7365-890-7877-1402,val,2,-1.0,-1,-1,True
FL3T94Z3Y_12290-4941-12802-5453,val,2,-1.0,-1,-1,True
NA76MHHMV_1384-733-1896-1245,val,1,0.3172,262144,83152,False
J3GVGXF1W_3024-6041-3536-6553,val,1,0.256504,262144,67241,False
XR71WE9LX_1703-7085-2215-7597,val,2,-1.0,-1,-1,True
DJU48KGYH_1022-10404-1534-10916,val,2,-1.0,-1,-1,True
UUFAJXVL7_6953-5550-7465-6062,val,2,-1.0,-1,-1,True
GJQ4F4C6F_7065-5344-7577-5856,val,2,0.511166,262144,133999,False
WR824JZ4X_2046-1567-2558-2079,val,2,0.445889,262144,116887,False
IBNHHHPB6_1904-2908-2416-3420,val,0,0.0,-1,0,False
18LX92KA3_10297-6719-10809-7231,val,1,0.183701,262144,48156,False
NE1IQMGPD_1131-445-1643-957,val,2,0.545581,186480,101740,False
4NGG6JERZ_574-10879-1086-11391,val,2,0.409893,262144,107451,False
2KIH2Y23Z_3847-6201-4359-6713,val,0,0.023186,262144,6078,False
RTYXCQGK2_761-8523-1273-9035,val,2,0.516491,195649,101051,False
G2HM1BK7J_4227-3165-4739-3677,val,2,0.481533,262144,126231,False
TUXXHDZJE_9615-3923-10127-4435,val,1,0.283207,262144,74241,False
ZI1ETDAW1_2890-532-3402-1044,val,2,-1.0,-1,-1,True
JIKHUIH1T_816-2198-1328-2710,val,0,0.0,-1,0,False
DJU48KGYH_2970-8033-3482-8545,val,2,0.424767,262144,111350,False
QP7AQX3RX_2230-3301-2742-3813,val,1,0.127335,262144,33380,False
18LX92KA3_5638-19667-6150-20179,val,1,0.391987,262144,102757,False
WR824JZ4X_1879-8540-2391-9052,val,2,0.561069,209404,117490,False
KQNGC76XF_863-2243-1375-2755,val,2,0.489597,262144,128345,False
DJU48KGYH_3921-12859-4433-13371,val,2,-1.0,-1,-1,True
ZI1ETDAW1_3048-8091-3560-8603,val,2,-1.0,-1,-1,True
H3VZVG8N7_2434-818-2946-1330,val,1,0.196514,262144,51515,False
AEBCZ39WA_5282-21009-5794-21521,val,1,0.384521,262144,100800,False
7XDMBD1HG_1911-16669-2423-17181,val,2,-1.0,-1,-1,True
DIKCM2HEL_2986-681-3498-1193,val,2,-1.0,-1,-1,True
MQ894WR89_5781-7709-6293-8221,val,1,0.31636,262144,82932,False
WYMMDI3M8_4772-2350-5284-2862,val,2,-1.0,-1,-1,True
QEQNXLHLY_7915-1741-8427-2253,val,0,0.051952,262144,13619,False
WR824JZ4X_1401-2198-1913-2710,val,1,0.353422,261874,92552,False
WR824JZ4X_889-1686-1401-2198,val,1,0.34798,262144,91221,False
VCJUGJWMT_1193-8893-1705-9405,val,2,-1.0,-1,-1,True
GE98HMMPY_3799-3983-4311-4495,val,2,0.649315,255149,165672,False
U97H7888Y_2305-2427-2817-2939,val,0,0.020298,262144,5321,False
1QNTEQFYH_1083-7528-1595-8040,val,0,0.091305,262144,23935,False
WR824JZ4X_4399-4615-4911-5127,val,2,0.833969,262144,218620,False
8PNFJERGL_4977-475-5489-987,val,2,-1.0,-1,-1,True
MQ894WR89_5269-8733-5781-9245,val,2,0.693638,262144,181833,False
1QNTEQFYH_7270-7677-7782-8189,val,0,0.079395,262144,20813,False
18LX92KA3_10092-10240-10604-10752,val,1,0.160774,262144,42146,False
XR71WE9LX_1703-5037-2215-5549,val,2,-1.0,-1,-1,True
VCJUGJWMT_1108-11772-1620-12284,val,2,-1.0,-1,-1,True
